seed,fluo_noise,model,z_lreg,beta,lr,time,ram,latent_dim,num_epochs,last_train_loss,last_val_loss,mae_xcal,mae_xrna,ari_train,ari_val,ari_cal_train,ari_cal_val,ari_rna_train,ari_rna_val,sil_train,sil_val,sil_cal_train,sil_cal_val,sil_rna_train,sil_rna_val,ba,ba_cal,ba_rna,prec,prec_cal,prec_rna,recall,recall_cal,recall_rna,f1,f1_cal,f1_rna,med_entropy_tr,med_entropy_val,med_entropy_tr_cal,med_entropy_val_cal,med_entropy_tr_rna,med_entropy_val_rna,kbet_train,kbet_val,kbet_train_cal,kbet_val_cal,kbet_train_rna,kbet_val_rna
3,1.0,indep_z,100000000.0,1.0,0.0001,18.81548333168029,3243.2109375,16,54,14823.06358729881,14823.06358729881,0.0903510525822639,0.0069328630343079,,,0.2366079344074799,0.2052744240257645,0.8201891479732998,1.0,,,0.39975348,0.39864007,0.8046758,0.80187637,,0.9404070789545652,1.0,,0.9689262233907068,1.0,,0.9404070789545652,1.0,,0.9518755718978412,1.0,,,0.0,0.0807931358959111,0.0,0.0,,,1.0,0.999,0.985,0.956
3,1.0,indep_z,1000000000.0,1.0,0.0001,17.672053575515747,3256.03125,16,51,14097.485232492858,14097.485232492858,0.0936935693025589,0.0062427315860986,,,0.1812389922649183,0.1904057747807508,0.8794081814392636,1.0,,,0.34162158,0.34213474,0.85873604,0.85907716,,0.9404070789545652,1.0,,0.9688616274090276,1.0,,0.9404070789545652,1.0,,0.9518572886899992,1.0,,,0.0,0.1414405425418206,0.0,0.0,,,0.999,0.999,0.986,0.972
4,1.0,indep_z,10000000.0,1.0,0.0001,51.51101088523865,3253.546875,16,153,8565.735852034504,8565.735852034504,0.1133342012763023,0.001151448348537,,,0.1702070588350923,0.174928940609944,0.8129329595337986,1.0,,,0.24009484,0.23733056,0.79979974,0.79983515,,0.939940169893,1.0,,0.9693000948620129,1.0,,0.939940169893,1.0,,0.9516645468412174,1.0,,,0.1943918578315762,0.3274449191544763,0.0,0.0,,,1.0,1.0,0.952,0.904
4,1.0,indep_z,100000000.0,1.0,0.0001,18.468628883361816,3251.4609375,16,53,13406.685411786417,13406.685411786417,0.094894178211689,0.0056819431483745,,,0.1834651895122351,0.1881875620816724,0.8240798480877326,1.0,,,0.31776565,0.32094344,0.84045076,0.841228,,0.9413363758882626,1.0,,0.9708833840883456,1.0,,0.9413363758882626,1.0,,0.9531455658655484,1.0,,,0.2422921890824148,0.2422921890824148,0.0,0.0,,,1.0,1.0,0.972,0.942
4,1.0,indep_z,1000000000.0,1.0,0.0001,18.31893491744995,3255.27734375,16,53,12700.228082051595,12700.228082051595,0.0979535803198814,0.0059486017562448,,,0.1878722289704369,0.1757807797413529,0.8669257835319076,1.0,,,0.2939748,0.2922096,0.8238397,0.82235664,,0.9437280486808788,1.0,,0.971116612596276,1.0,,0.9437280486808788,1.0,,0.9548160635029372,1.0,,,0.1943918578315762,0.3069209381352162,0.0,0.0,,,1.0,1.0,0.965,0.946
5,1.0,indep_z,10000000.0,1.0,0.0001,133.61115407943726,3228.97265625,16,400,5036.48404566575,5036.48404566575,0.1006085947155952,0.0007495079771615,,,0.200446175083774,0.1737539401074704,0.5344536361155154,0.4299060059322349,,,0.18469605,0.18415028,0.96820027,0.96835095,,0.9457904507199384,1.0,,0.9703274714423076,1.0,,0.9457904507199384,1.0,,0.9559472910805402,1.0,,,0.1943918578315762,0.2863969571159562,0.0,0.0,,,,,,
5,1.0,indep_z,100000000.0,1.0,0.0001,18.60636854171753,3246.3515625,16,54,13561.070368108114,13561.070368108114,0.0942082479596138,0.0061549125239253,,,0.2326196838903258,0.1539710628299486,0.6528152672875137,1.0,,,0.32912466,0.33419636,0.8002729,0.8024101,,0.9481337770065456,1.0,,0.9723459967260296,1.0,,0.9481337770065456,1.0,,0.9581955715346716,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,,,,
5,1.0,indep_z,1000000000.0,1.0,0.0001,18.062314987182617,3253.15625,16,52,13774.377496241214,13774.377496241214,0.0944950580596923,0.0064547089859843,,,0.1751700679198882,0.150569374619384,0.6479415302236191,1.0,,,0.37301773,0.38188475,0.7990183,0.79879487,,0.9467347377832056,1.0,,0.9707953728912382,1.0,,0.9467347377832056,1.0,,0.9567264160189576,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.995,0.973,0.954
1,1.0,indep_z,10000000.0,1.0,0.0001,27.495811700820923,3243.453125,64,79,9006.814918249662,9006.814918249662,0.1142207160592079,0.0039291339926421,,,0.187775545328751,0.18798852596241,0.8038544313710216,1.0,,,0.2771553,0.288966,0.8515093,0.8528052,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.1943918578315762,0.2422921890824148,0.0,0.0,,,1.0,1.0,0.982,0.934
1,1.0,indep_z,100000000.0,1.0,0.0001,19.07403993606568,3254.92578125,64,53,13656.17331528893,13656.17331528893,0.0915440842509269,0.006173204164952,,,0.1893207101168657,0.1908081133354975,0.8175368689405674,1.0,,,0.37401387,0.39093894,0.8542026,0.85195893,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.1943918578315762,0.2422921890824148,0.0,0.0,,,0.999,1.0,0.985,0.94
1,1.0,indep_z,1000000000.0,1.0,0.0001,18.755762338638306,3249.30859375,64,53,14608.92236236678,14608.92236236678,0.0916628241539001,0.0060732411220669,,,0.1859531894237038,0.1355395697891938,0.7990783840517274,1.0,,,0.37213278,0.38882095,0.85338664,0.8538794,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.1943918578315762,0.2863969571159562,0.0,0.0,,,0.999,0.997,0.996,0.962
2,1.0,indep_z,10000000.0,1.0,0.0001,162.69511818885803,3240.79296875,64,487,2468.707857905334,2468.707857905334,0.0900674015283584,0.0007420965121127,,,0.3949328090866392,0.3441799751442542,0.0157716382656742,0.0399898643777724,,,0.14794305,0.1545874,0.958187,0.9588083,,0.9453657521216864,1.0,,0.9684909330980436,1.0,,0.9453657521216864,1.0,,0.9549889859432829,1.0,,,0.2422921890824148,0.2863969571159562,0.0,0.0,,,1.0,1.0,0.757,0.703
2,1.0,indep_z,100000000.0,1.0,0.0001,19.102957725524902,3244.984375,64,53,15106.125245032792,15106.125245032792,0.0859257876873016,0.0065362639725208,,,0.1827456846825873,0.1503105050658393,0.8027431168378368,1.0,,,0.4136642,0.41986254,0.8006746,0.79807127,,0.9482983034413344,1.0,,0.9747273326450526,1.0,,0.9482983034413344,1.0,,0.9591096549921432,1.0,,,0.1414405425418206,0.0807931358959111,0.0,0.0,,,0.999,0.989,0.985,0.976
2,1.0,indep_z,1000000000.0,1.0,0.0001,18.057976722717285,3259.30859375,64,52,11684.404020339023,11684.404020339023,0.1096611768007278,0.0070343357510864,,,0.1856498667673008,0.1827481235643966,0.8144994960717805,1.0,,,0.25621897,0.25990954,0.83961433,0.8393157,,0.9465013582481628,1.0,,0.973761435635347,1.0,,0.9465013582481628,1.0,,0.957568813864734,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,1.0,0.986,0.979
3,1.0,indep_z,10000000.0,1.0,0.0001,610.6038060188293,3247.5,64,1831,980.950409832236,980.950409832236,0.0858790576457977,0.0002986093459185,,,0.4405285673521436,0.4361364464021471,0.655716478886005,0.6290194180039377,,,0.15059283,0.15214536,0.8777565,0.8763463,,0.9432003750439504,1.0,,0.9702905978183888,1.0,,0.9432003750439504,1.0,,0.9542158264847844,1.0,,,0.2863969571159562,0.3659236509002231,0.0,0.0,,,0.954,0.89,0.962,0.916
3,1.0,indep_z,100000000.0,1.0,0.0001,18.441154718399048,3240.546875,64,53,13819.714051461528,13819.714051461528,0.0917574614286422,0.0065289963968098,,,0.1739065313550043,0.18540906579242,0.8015674666398808,1.0,,,0.3368737,0.3382822,0.8332912,0.8314834,,0.941339479886966,1.0,,0.97107796252113,1.0,,0.941339479886966,1.0,,0.9532397561976188,1.0,,,0.0,0.2422921890824148,0.0,0.0,,,1.0,0.998,0.984,0.971
1,1.0,indep_z,1000000000.0,1.0,0.0001,18.07083773612976,3239.52734375,8,51,13383.186654439856,13383.186654439856,0.096446692943573,0.0061517460271716,,,0.2212070947746546,0.2995759621509474,0.811913618409019,1.0,,,0.34291115,0.36008823,0.8385646,0.837781,,0.9498821998623032,1.0,,0.974323471665632,1.0,,0.9498821998623032,1.0,,0.9599666586244804,1.0,,,0.1414405425418206,0.2422921890824148,0.0,0.0,,,1.0,0.997,0.948,0.883
2,1.0,indep_z,1000000000.0,1.0,0.0001,17.964849948883057,3248.9453125,8,51,13356.113885499855,13356.113885499855,0.0978220477700233,0.0064861890859901,,,0.2351217398461728,0.220667149295301,0.8316838210323015,1.0,,,0.29009962,0.2898835,0.89566976,0.8965946,,0.946911072291474,1.0,,0.973183930228288,1.0,,0.946911072291474,1.0,,0.957650864233849,1.0,,,0.1414405425418206,0.1943918578315762,0.0,0.0,,,1.0,1.0,0.929,0.869
3,1.0,indep_z,1000000000.0,1.0,0.0001,18.127224922180176,3242.24609375,8,52,13556.593186998043,13556.593186998043,0.0958036258816719,0.0061604138463735,,,0.2746266381922003,0.1707111169305039,0.8675829567751256,1.0,,,0.3532126,0.35062933,0.8002303,0.7994859,,0.9385448815616414,1.0,,0.9679149001298798,1.0,,0.9385448815616414,1.0,,0.9502780837237512,1.0,,,0.0,0.1414405425418206,0.0,0.0,,,1.0,1.0,0.955,0.922
4,1.0,indep_z,1000000000.0,1.0,0.0001,18.02450108528137,3247.0390625,8,52,13255.018730609809,13255.018730609809,0.1022163331508636,0.0053326184861361,,,0.1850499270532614,0.177796242434454,0.8428079619030401,1.0,,,0.32892245,0.32689095,0.8771859,0.8775505,,0.9262333578371316,1.0,,0.962330267289821,1.0,,0.9262333578371316,1.0,,0.9397953836024288,1.0,,,0.1943918578315762,0.3249691405074003,0.0,0.0,,,1.0,0.999,0.913,0.843
5,1.0,indep_z,1000000000.0,1.0,0.0001,17.498453855514526,3248.8828125,8,51,14924.069814635552,14924.069814635552,0.0907643660902977,0.0055351150222122,,,0.2981149285602863,0.4596703180649421,0.6365513553283684,1.0,,,0.41630253,0.42502537,0.7961525,0.79711884,,0.9411037981467238,1.0,,0.9662755623093104,1.0,,0.9411037981467238,1.0,,0.951439115214968,1.0,,,0.1943918578315762,0.1414405425418206,0.0,0.0,,,1.0,0.961,0.928,0.907
1,1.0,indep_z,10000000.0,1.0,0.0001,20.860657215118408,3246.3828125,128,59,12919.33765412206,12919.33765412206,0.1005709320306778,0.0043571437709033,,,0.1900803534329987,0.1809037456945258,0.7866568422424525,1.0,,,0.35838342,0.376412,0.8295406,0.8300411,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.0807931358959111,0.2422921890824148,0.0,0.0,,,0.999,0.998,0.983,0.94
1,1.0,indep_z,100000000.0,1.0,0.0001,19.182968378067017,3253.2890625,128,54,11179.253686137634,11179.253686137634,0.1154610514640808,0.0057639335282146,,,0.189395876719997,0.1873022120267854,0.7542215793895998,1.0,,,0.29671714,0.31088805,0.8376448,0.8369963,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.1414405425418206,0.2863969571159562,0.0,0.0,,,1.0,1.0,0.987,0.941
1,1.0,indep_z,1000000000.0,1.0,0.0001,18.46173429489136,3259.9140625,128,52,14200.645649158469,14200.645649158469,0.0875177234411239,0.0057095871306955,,,0.1745378298409806,0.1484174021016744,0.7701574652229516,1.0,,,0.40288758,0.42056546,0.8372191,0.8341567,,0.9507892293407614,1.0,,0.9764952784453728,1.0,,0.9507892293407614,1.0,,0.9613406220433032,1.0,,,0.1414405425418206,0.2863969571159562,0.0,0.0,,,0.999,0.996,0.977,0.914
2,1.0,indep_z,10000000.0,1.0,0.0001,21.47622537612915,3250.7578125,128,61,12906.72805760513,12906.72805760513,0.1015848666429519,0.004408202599734,,,0.1880431497358545,0.1810898810022623,0.8559353363890555,1.0,,,0.31671688,0.3160479,0.8065281,0.80008,,0.9465013582481628,1.0,,0.973761435635347,1.0,,0.9465013582481628,1.0,,0.957568813864734,1.0,,,0.1943918578315762,0.1414405425418206,0.0,0.0,,,1.0,1.0,0.968,0.901
2,1.0,indep_z,100000000.0,1.0,0.0001,18.816833019256592,3251.203125,128,53,12828.461267316505,12828.461267316505,0.0955894887447357,0.0062634050846099,,,0.1899324684062457,0.1902774124599167,0.7742103065980085,1.0,,,0.35591716,0.3595805,0.78089774,0.7823217,,0.9465013582481628,1.0,,0.973761435635347,1.0,,0.9465013582481628,1.0,,0.957568813864734,1.0,,,0.1943918578315762,0.2422921890824148,0.0,0.0,,,0.999,0.999,0.977,0.936
2,1.0,indep_z,1000000000.0,1.0,0.0001,18.03263807296753,3249.7578125,128,51,14278.16464123264,14278.16464123264,0.0869496837258338,0.0068311849609017,,,0.1818121648402274,0.1421148750666983,0.795166948288164,1.0,,,0.4081305,0.41241384,0.84769624,0.8489643,,0.9465013582481628,1.0,,0.973761435635347,1.0,,0.9465013582481628,1.0,,0.957568813864734,1.0,,,0.1414405425418206,0.0807931358959111,0.0,0.0,,,0.999,0.991,0.984,0.965
3,1.0,indep_z,10000000.0,1.0,0.0001,21.88164329528809,3255.0234375,128,62,13986.548323215664,13986.548323215664,0.0994279906153678,0.0039401473477482,,,0.1910030017137392,0.1702813038734957,0.7841771271386823,1.0,,,0.34736022,0.34602696,0.8297413,0.8275372,,0.941339479886966,1.0,,0.97107796252113,1.0,,0.941339479886966,1.0,,0.9532397561976188,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.996,0.985,0.943
3,1.0,indep_z,100000000.0,1.0,0.0001,18.818585872650143,3245.89453125,128,53,12212.653553858025,12212.653553858025,0.1042830422520637,0.0051131271757185,,,0.1860387142551647,0.1884537262169644,0.7724177350596877,1.0,,,0.281738,0.27931502,0.80268323,0.8005942,,0.941339479886966,1.0,,0.97107796252113,1.0,,0.941339479886966,1.0,,0.9532397561976188,1.0,,,0.0,0.1943918578315762,0.0,0.0,,,1.0,1.0,0.985,0.943
3,1.0,indep_z,1000000000.0,1.0,0.0001,18.519985914230347,3247.91015625,128,52,14308.251035126108,14308.251035126108,0.0854125171899795,0.0067333620972931,,,0.1848840827190517,0.1365672709495901,0.8107571527545165,1.0,,,0.42400527,0.42818928,0.81964475,0.8189918,,0.941339479886966,1.0,,0.97107796252113,1.0,,0.941339479886966,1.0,,0.9532397561976188,1.0,,,0.0,0.1414405425418206,0.0,0.0,,,1.0,0.986,0.988,0.952
4,1.0,indep_z,10000000.0,1.0,0.0001,48.828279972076416,3258.80078125,128,141,7976.158462038092,7976.158462038092,0.1114502474665641,0.0010464899241924,,,0.1740594576320054,0.1679276823888203,0.6524334392014702,1.0,,,0.21927764,0.22210446,0.9136628,0.9149802,,0.9413363758882626,1.0,,0.9708833840883456,1.0,,0.9413363758882626,1.0,,0.9531455658655484,1.0,,,0.1943918578315762,0.3274449191544763,0.0,0.0,,,1.0,1.0,0.909,0.669
4,1.0,indep_z,100000000.0,1.0,0.0001,18.880665063858032,3244.3515625,128,53,13928.15023902814,13928.15023902814,0.0889624655246734,0.0057560335844755,,,0.1892532122918162,0.1634744004447951,0.8037104075125385,1.0,,,0.36872923,0.37273166,0.7759377,0.77762896,,0.9422833455852324,1.0,,0.9713001695441108,1.0,,0.9422833455852324,1.0,,0.953931410907608,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.993,0.982,0.95
4,1.0,indep_z,1000000000.0,1.0,0.0001,18.7271695137024,3263.8984375,128,52,15100.291288967255,15100.291288967255,0.0860511809587478,0.0063454904593527,,,0.1869554712680353,0.1380323259188011,0.7814366527404282,1.0,,,0.39322495,0.3967298,0.75328094,0.7554095,,0.9441772849791716,1.0,,0.9721995882291424,1.0,,0.9441772849791716,1.0,,0.9555039792127752,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.987,0.99,0.969
5,1.0,indep_z,10000000.0,1.0,0.0001,20.77665591239929,3255.62890625,128,59,11682.190593666812,11682.190593666812,0.1101449429988861,0.0052742701955139,,,0.1874760506626107,0.1930750186200915,0.6492487343097764,1.0,,,0.31091705,0.3168183,0.8340352,0.82827705,,0.9481337770065456,1.0,,0.9723459967260296,1.0,,0.9481337770065456,1.0,,0.9581955715346716,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,1.0,0.973,0.92
5,1.0,indep_z,100000000.0,1.0,0.0001,18.84043836593628,3253.03515625,128,53,12914.47839315924,12914.47839315924,0.0970265790820121,0.0053374283015728,,,0.1870519816764543,0.192640465420936,0.657281168545014,1.0,,,0.33382997,0.3401445,0.80738205,0.8112651,,0.9481337770065456,1.0,,0.9723459967260296,1.0,,0.9481337770065456,1.0,,0.9581955715346716,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.998,0.974,0.935
5,1.0,indep_z,1000000000.0,1.0,0.0001,18.289194107055664,3229.16015625,128,51,15367.510723070383,15367.510723070383,0.0827269405126571,0.0066546946763992,,,0.1831211360908081,0.1631529515034329,0.6272632011247818,1.0,,,0.39505053,0.40010878,0.8018212,0.8037979,,0.9481337770065456,1.0,,0.9723459967260296,1.0,,0.9481337770065456,1.0,,0.9581955715346716,1.0,,,0.1414405425418206,0.1943918578315762,0.0,0.0,,,1.0,0.99,0.982,0.967
6,1.0,indep_z,10000000.0,1.0,0.0001,188.20617842674253,3231.90625,64,531,2328.233501680652,2328.233501680652,0.0895216092467308,0.0006829006015323,,,0.4011905535734889,0.4179606779301392,0.012917802155614,0.0253490287153969,,,0.15088321,0.15165727,0.9576252,0.9585025,,0.9433238634444728,1.0,,0.9711039751831154,1.0,,0.9433238634444728,1.0,,0.954753061976673,1.0,,,0.2863969571159562,0.2863969571159562,0.0,0.0,,,1.0,0.999,0.745,0.733
6,1.0,indep_z,100000000.0,1.0,0.0001,18.767555475234985,3263.0234375,64,54,11302.937688383126,11302.937688383126,0.1105685979127883,0.0064401500858366,,,0.1812856487822403,0.1905556263958629,0.6564630432550872,1.0,,,0.2994062,0.2955918,0.7868247,0.7821799,,0.9428564481027124,1.0,,0.9717282301551964,1.0,,0.9428564481027124,1.0,,0.9546585929211452,1.0,,,0.2422921890824148,0.2863969571159562,0.0,0.0,,,1.0,1.0,0.991,0.968
6,1.0,indep_z,1000000000.0,1.0,0.0001,18.14179015159607,3252.96484375,64,52,13000.286901479312,13000.286901479312,0.0960616394877433,0.0071171079762279,,,0.1887753613879676,0.1756360887144485,0.8541441909177723,1.0,,,0.3504272,0.3456499,0.86586857,0.86461127,,0.9428564481027124,1.0,,0.9717282301551964,1.0,,0.9428564481027124,1.0,,0.9546585929211452,1.0,,,0.1943918578315762,0.2863969571159562,0.0,0.0,,,1.0,0.998,0.992,0.981
1,1.0,indep_z,10000000.0,1.0,0.0001,59.49873876571655,3242.64453125,4,175,9381.233735037837,9381.233735037837,0.1147366240620613,0.0014525419101119,,,0.1712057491504533,0.1802476810335282,0.7697002516904052,1.0,,,0.25159305,0.2582413,0.8125825,0.81049263,,0.9016428855664828,1.0,,0.9488378981248774,1.0,,0.9016428855664828,1.0,,0.9172308769003754,1.0,,,0.1414405425418206,0.2863969571159562,0.0,0.0,,,1.0,1.0,0.86,0.826
1,1.0,indep_z,100000000.0,1.0,0.0001,23.440757513046265,3250.28125,4,66,12859.450090006058,12859.450090006058,0.100424438714981,0.0028744940645992,,,0.22839746932418,0.2361506351477153,0.8272837113933524,1.0,,,0.25599572,0.25972158,0.72387815,0.7286707,,0.9239270081291568,1.0,,0.9588732238342498,1.0,,0.9239270081291568,1.0,,0.9369334288628212,1.0,,,0.0807931358959111,0.3274449191544763,0.0,0.0,,,1.0,1.0,0.831,0.716
1,1.0,indep_z,1000000000.0,1.0,0.0001,18.118547439575195,3253.5390625,4,52,15169.562117141912,15169.562117141912,0.083746038377285,0.0044657904654741,,,0.1731937461349529,0.2992002380998236,0.7927853856981328,1.0,,,0.5427929,0.5652671,0.73596245,0.7380249,,0.9364296136281812,1.0,,0.9669568101627908,1.0,,0.9364296136281812,1.0,,0.9484282677684764,1.0,,,0.1414405425418206,0.2863969571159562,0.0,0.0,,,0.973,0.9,0.885,0.788
2,1.0,indep_z,10000000.0,1.0,0.0001,51.72304892539978,3251.32421875,4,153,10931.445475236738,10931.445475236738,0.1117108315229415,0.0016822618199512,,,0.1822038310497526,0.1646981716918557,0.7175041691116081,0.9898049891070744,,,0.24747008,0.23943268,0.40033248,0.41098198,,0.8201082838537098,1.0,,0.8379107407936929,1.0,,0.8201082838537098,1.0,,0.8264875609510449,1.0,,,0.1414405425418206,0.1943918578315762,0.0,0.0,,,1.0,1.0,0.886,0.851
2,1.0,indep_z,100000000.0,1.0,0.0001,18.81051087379456,3250.33984375,4,53,14125.30403507178,14125.30403507178,0.0882684886455535,0.0038957581855356,,,0.1852601631151658,0.2034554911771144,0.7939570871797933,1.0,,,0.4284804,0.4422122,0.8155278,0.81720805,,0.9363810261558284,1.0,,0.9637269607468344,1.0,,0.9363810261558284,1.0,,0.9473377800322677,1.0,,,0.1943918578315762,0.0807931358959111,0.0,0.0,,,0.997,0.981,0.835,0.809
2,1.0,indep_z,1000000000.0,1.0,0.0001,18.6594398021698,3242.52734375,4,52,13945.996753657268,13945.996753657268,0.0911579504609108,0.0046482249163091,,,0.3038796785895413,0.2868150508984151,0.7746211744413746,0.9969981327999928,,,0.3337931,0.33538505,0.70718974,0.70287097,,0.9288625758497944,1.0,,0.962949649106131,1.0,,0.9288625758497944,1.0,,0.9418212717552188,1.0,,,0.1414405425418206,0.1943918578315762,0.0,0.0,,,1.0,0.999,0.765,0.677
3,1.0,indep_z,10000000.0,1.0,0.0001,120.37123250961304,3247.296875,4,354,9101.987072883889,9101.987072883889,0.112658642232418,0.001178924110718,,,0.1840714833442283,0.1836709331642869,0.0045329748990333,0.019480130286009,,,0.28650975,0.28435218,0.806893,0.80333275,,0.8520819931453668,0.998624484181568,,0.8568491830198592,0.9972299168975068,,0.8520819931453668,0.998624484181568,,0.854283086147739,0.9979199995399076,,,0.0,0.2422921890824148,0.0,0.0,,,1.0,1.0,0.614,0.569
3,1.0,indep_z,100000000.0,1.0,0.0001,19.0496633052826,3248.625,4,55,14688.263782763106,14688.263782763106,0.087550900876522,0.004003632813692,,,0.2506632416880158,0.2489924870013425,0.771771937621664,0.9980557217968734,,,0.45111483,0.4503264,0.7006937,0.7024935,,0.9255042908674193,1.0,,0.954381422238565,1.0,,0.9255042908674193,1.0,,0.9368563692688752,1.0,,,0.0,0.0807931358959111,0.0,0.0,,,1.0,0.983,0.879,0.743
3,1.0,indep_z,1000000000.0,1.0,0.0001,18.75197577476501,3254.91796875,4,53,14815.380650550316,14815.380650550316,0.0868772789835929,0.0039899996481835,,,0.2376749348377785,0.436315101654278,0.7811061553581035,1.0,,,0.47158164,0.46476,0.8384612,0.8380864,,0.9324907866807308,1.0,,0.962520056088796,1.0,,0.9324907866807308,1.0,,0.9443295818939216,1.0,,,0.0,0.0807931358959111,0.0,0.0,,,0.821,0.654,0.913,0.838
4,1.0,indep_z,10000000.0,1.0,0.0001,116.59953331947328,3248.734375,4,347,8776.621005451683,8776.621005451683,0.1148890256881713,0.0012338900705799,,,0.174992782643127,0.1734870104528821,0.6862208220094764,1.0,,,0.20408909,0.21267347,0.95874316,0.9588036,,0.878775116393041,1.0,,0.925466086401244,1.0,,0.878775116393041,1.0,,0.8933478590794431,1.0,,,0.1943918578315762,0.3274449191544763,0.0,0.0,,,1.0,1.0,0.724,0.537
4,1.0,indep_z,100000000.0,1.0,0.0001,18.83380532264709,3257.3125,4,54,14011.641093216327,14011.641093216327,0.0929291695356369,0.0043944739736616,,,0.1748649085126248,0.3235705524510976,0.7986152607650299,1.0,,,0.35872456,0.3724535,0.74080646,0.7407136,,0.8912924732500205,1.0,,0.9429347761998098,1.0,,0.8912924732500205,1.0,,0.9076787628345168,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,1.0,0.999,0.894,0.813
4,1.0,indep_z,1000000000.0,1.0,0.0001,17.666942358016968,3247.32421875,4,51,15191.834149225497,15191.834149225497,0.0880459174513816,0.0048504802398383,,,0.5271693596527669,0.178260627797417,0.7832811504396853,1.0,,,0.40827543,0.42563966,0.78961605,0.795711,,0.9225909703504044,1.0,,0.9548257174881472,1.0,,0.9225909703504044,1.0,,0.9348697740649344,1.0,,,0.1943918578315762,0.1943918578315762,0.0,0.0,,,0.983,0.89,0.862,0.815
5,1.0,indep_z,10000000.0,1.0,0.0001,160.599506855011,3250.28515625,4,479,8727.647720815286,8727.647720815286,0.1128935143351554,0.0011234544217586,,,0.173996513245492,0.1885344527250319,0.541661518462509,0.9895810120190686,,,0.21683072,0.22555402,0.97143376,0.9711349,,0.892945157920095,1.0,,0.945459737735468,1.0,,0.892945157920095,1.0,,0.9097146879618906,1.0,,,0.1943918578315762,0.2422921890824148,0.0,0.0,,,1.0,1.0,0.49,0.454
